GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
GCN5	YGR252W	YGR252W	YGR252W
YCL068C	YCL068C	YCL068C	YCL068C
MSK1	YNL073W	YNL073W	YNL073W
YLR154W-A	YLR154W-A	YLR154W-A	YLR154W-A
ANT1	YPR128C	YPR128C	YPR128C
MPS2	YGL075C	YGL075C	YGL075C
FCF1	YDR339C	YDR339C	YDR339C
TSR2	YLR435W	YLR435W	YLR435W
EEB1	YPL095C	YPL095C	YPL095C
YKL162C-A	YKL162C-A	YKL162C-A	YKL162C-A
RNR2	YJL026W	YJL026W	YJL026W
PGS1	YCL004W	YCL004W	YCL004W
YPL038W-A	YPL038W-A	YPL038W-A	YPL038W-A
YGL074C	YGL074C	YGL074C	YGL074C
SPO74	YGL170C	YGL170C	YGL170C
RPA12	YJR063W	YJR063W	YJR063W
CDC21	YOR074C	YOR074C	YOR074C
HEM4	YOR278W	YOR278W	YOR278W
VHR1	YIL056W	YIL056W	YIL056W
SDT1	YGL224C	YGL224C	YGL224C
LTP1	YPR073C	YPR073C	YPR073C
LPP1	YDR503C	YDR503C	YDR503C
YOR019W	YOR019W	YOR019W	YOR019W
YLR108C	YLR108C	YLR108C	YLR108C
DUS1	YML080W	YML080W	YML080W
YBL108W	YBL108W	YBL108W	YBL108W
FRE1	YLR214W	YLR214W	YLR214W
CTL1	YMR180C	YMR180C	YMR180C
ERG10	YPL028W	YPL028W	YPL028W
TAF5	YBR198C	YBR198C	YBR198C
SNF5	YBR289W	YBR289W	YBR289W
DID2	YKR035W-A	YKR035W-A	YKR035W-A
BDF2	YDL070W	YDL070W	YDL070W
YPL034W	YPL034W	YPL034W	YPL034W
YFL002W-B	YFL002W-B	YFL002W-B	YFL002W-B
IPL1	YPL209C	YPL209C	YPL209C
NIP100	YPL174C	YPL174C	YPL174C
TUP1	YCR084C	YCR084C	YCR084C
YNL097C-B	YNL097C-B	YNL097C-B	YNL097C-B
UBA1	YKL210W	YKL210W	YKL210W
GNP1	YDR508C	YDR508C	YDR508C
CDC40	YDR364C	YDR364C	YDR364C
YLR257W	YLR257W	YLR257W	YLR257W
PHM6	YDR281C	YDR281C	YDR281C
APM4	YOL062C	YOL062C	YOL062C
GPB1	YOR371C	YOR371C	YOR371C
NSP1	YJL041W	YJL041W	YJL041W
NIT2	YJL126W	YJL126W	YJL126W
PKH2	YOL100W	YOL100W	YOL100W
ZRG8	YER033C	YER033C	YER033C
ELP2	YGR200C	YGR200C	YGR200C
SBH2	YER019C-A	YER019C-A	YER019C-A
YAR069C	YAR069C	YAR069C	YAR069C
VMA1	YDL185W	YDL185W	YDL185W
SMF1	YOL122C	YOL122C	YOL122C
GUF1	YLR289W	YLR289W	YLR289W
OCH1	YGL038C	YGL038C	YGL038C
YDR261W-B	YDR261W-B	YDR261W-B	YDR261W-B
PRM9	YAR031W	YAR031W	YAR031W
SSY1	YDR160W	YDR160W	YDR160W
EPO1	YMR124W	YMR124W	YMR124W
YNR063W	YNR063W	YNR063W	YNR063W
TFA2	YKR062W	YKR062W	YKR062W
TDH1	YJL052W	YJL052W	YJL052W
MYO1	YHR023W	YHR023W	YHR023W
YMR193C-A	YMR193C-A	YMR193C-A	YMR193C-A
YBL044W	YBL044W	YBL044W	YBL044W
LEU3	YLR451W	YLR451W	YLR451W
YMR326C	YMR326C	YMR326C	YMR326C
MGA2	YIR033W	YIR033W	YIR033W
BI3	Q0115	Q0115	Q0115
STR3	YGL184C	YGL184C	YGL184C
RMP1	YLR145W	YLR145W	YLR145W
YPL182C	YPL182C	YPL182C	YPL182C
GDI1	YER136W	YER136W	YER136W
YET2	YMR040W	YMR040W	YMR040W
HMI1	YOL095C	YOL095C	YOL095C
NOP56	YLR197W	YLR197W	YLR197W
YLR161W	YLR161W	YLR161W	YLR161W
YOR142W-B	YOR142W-B	YOR142W-B	YOR142W-B
TYE7	YOR344C	YOR344C	YOR344C
YPL250W-A	YPL250W-A	YPL250W-A	YPL250W-A
ATP18	YML081C-A	YML081C-A	YML081C-A
GEM1	YAL048C	YAL048C	YAL048C
YNL339W-A	YNL339W-A	YNL339W-A	YNL339W-A
YMR046C	YMR046C	YMR046C	YMR046C
YPL035C	YPL035C	YPL035C	YPL035C
LOT6	YLR011W	YLR011W	YLR011W
YKR033C	YKR033C	YKR033C	YKR033C
NIT3	YLR351C	YLR351C	YLR351C
GGC1	YDL198C	YDL198C	YDL198C
DRS2	YAL026C	YAL026C	YAL026C
FYV7	YLR068W	YLR068W	YLR068W
YMR279C	YMR279C	YMR279C	YMR279C
YPL185W	YPL185W	YPL185W	YPL185W
HTS1	YPR033C	YPR033C	YPR033C
ERO1	YML130C	YML130C	YML130C
AI5_BETA	Q0075	Q0075	Q0075
PHO86	YJL117W	YJL117W	YJL117W
YJR087W	YJR087W	YJR087W	YJR087W
RCR2	YDR003W	YDR003W	YDR003W
DNF3	YMR162C	YMR162C	YMR162C
GCV1	YDR019C	YDR019C	YDR019C
ARO80	YDR421W	YDR421W	YDR421W
TFC7	YOR110W	YOR110W	YOR110W
SSF2	YDR312W	YDR312W	YDR312W
END3	YNL084C	YNL084C	YNL084C
WHI2	YOR043W	YOR043W	YOR043W
TPI1	YDR050C	YDR050C	YDR050C
YOR072W	YOR072W	YOR072W	YOR072W
RPT5	YOR117W	YOR117W	YOR117W
RPS13	YDR064W	YDR064W	YDR064W
PHD1	YKL043W	YKL043W	YKL043W
NMT1	YLR195C	YLR195C	YLR195C
ITT1	YML068W	YML068W	YML068W
IPK1	YDR315C	YDR315C	YDR315C
CMK1	YFR014C	YFR014C	YFR014C
YCL002C	YCL002C	YCL002C	YCL002C
RPN11	YFR004W	YFR004W	YFR004W
GCY1	YOR120W	YOR120W	YOR120W
MCH1	YDL054C	YDL054C	YDL054C
RDS2	YPL133C	YPL133C	YPL133C
GRS2	YPR081C	YPR081C	YPR081C
YBR064W	YBR064W	YBR064W	YBR064W
YGR054W	YGR054W	YGR054W	YGR054W
YKL071W	YKL071W	YKL071W	YKL071W
DSE2	YHR143W	YHR143W	YHR143W
YNR001W-A	YNR001W-A	YNR001W-A	YNR001W-A
IRC23	YOR044W	YOR044W	YOR044W
YFL013W-A	YFL013W-A	YFL013W-A	YFL013W-A
AAD6	YFL056C	YFL056C	YFL056C
DAL80	YKR034W	YKR034W	YKR034W
CUP2	YGL166W	YGL166W	YGL166W
VPS54	YDR027C	YDR027C	YDR027C
NEL1	YHR035W	YHR035W	YHR035W
YLR140W	YLR140W	YLR140W	YLR140W
GCD2	YGR083C	YGR083C	YGR083C
ERG26	YGL001C	YGL001C	YGL001C
TSR4	YOL022C	YOL022C	YOL022C
YLL067W-A	YLL067W-A	YLL067W-A	YLL067W-A
LIF1	YGL090W	YGL090W	YGL090W
YCR013C	YCR013C	YCR013C	YCR013C
YAL004W	YAL004W	YAL004W	YAL004W
UTR1	YJR049C	YJR049C	YJR049C
URE2	YNL229C	YNL229C	YNL229C
YJR071W	YJR071W	YJR071W	YJR071W
GYP7	YDL234C	YDL234C	YDL234C
GIS3	YLR094C	YLR094C	YLR094C
NGL3	YML118W	YML118W	YML118W
RPL14B	YHL001W	YHL001W	YHL001W
YKL147C	YKL147C	YKL147C	YKL147C
YPR1	YDR368W	YDR368W	YDR368W
YGL188C-A	YGL188C-A	YGL188C-A	YGL188C-A
AMF1	YOR378W	YOR378W	YOR378W
YPR014C	YPR014C	YPR014C	YPR014C
RPC17	YJL011C	YJL011C	YJL011C
YKL177W	YKL177W	YKL177W	YKL177W
MCT1	YOR221C	YOR221C	YOR221C
YKL069W	YKL069W	YKL069W	YKL069W
RFA1	YAR007C	YAR007C	YAR007C
AML1	YGR001C	YGR001C	YGR001C
SEC13	YLR208W	YLR208W	YLR208W
POA1	YBR022W	YBR022W	YBR022W
GNT1	YOR320C	YOR320C	YOR320C
MAL13	YGR288W	YGR288W	YGR288W
ADY3	YDL239C	YDL239C	YDL239C
CPR3	YML078W	YML078W	YML078W
YOR385W	YOR385W	YOR385W	YOR385W
YPR099C	YPR099C	YPR099C	YPR099C
MTC5	YDR128W	YDR128W	YDR128W
YSP2	YDR326C	YDR326C	YDR326C
CHS5	YLR330W	YLR330W	YLR330W
TUB1	YML085C	YML085C	YML085C
AIM9	YER080W	YER080W	YER080W
OYE2	YHR179W	YHR179W	YHR179W
SPC24	YMR117C	YMR117C	YMR117C
SEC2	YNL272C	YNL272C	YNL272C
YOR381W-A	YOR381W-A	YOR381W-A	YOR381W-A
DPB2	YPR175W	YPR175W	YPR175W
YJR038C	YJR038C	YJR038C	YJR038C
AAR2	YBL074C	YBL074C	YBL074C
RPO31	YOR116C	YOR116C	YOR116C
MBR1	YKL093W	YKL093W	YKL093W
VPS61	YDR136C	YDR136C	YDR136C
UFO1	YML088W	YML088W	YML088W
MOB1	YIL106W	YIL106W	YIL106W
YPR197C	YPR197C	YPR197C	YPR197C
UBC5	YDR059C	YDR059C	YDR059C
SEC3	YER008C	YER008C	YER008C
ADY4	YLR227C	YLR227C	YLR227C
TRM11	YOL124C	YOL124C	YOL124C
COQ2	YNR041C	YNR041C	YNR041C
YJL052C-A	YJL052C-A	YJL052C-A	YJL052C-A
SRL1	YOR247W	YOR247W	YOR247W
HPM1	YIL110W	YIL110W	YIL110W
KTI12	YKL110C	YKL110C	YKL110C
Q0182	Q0182	Q0182	Q0182
YHL015W-A	YHL015W-A	YHL015W-A	YHL015W-A
BDS1	YOL164W	YOL164W	YOL164W
CAC2	YML102W	YML102W	YML102W
YCS4	YLR272C	YLR272C	YLR272C
RTA1	YGR213C	YGR213C	YGR213C
DSF1	YEL070W	YEL070W	YEL070W
ENV11	YGR071C	YGR071C	YGR071C
ECM32	YER176W	YER176W	YER176W
RPL1A	YPL220W	YPL220W	YPL220W
PET20	YPL159C	YPL159C	YPL159C
HOS1	YPR068C	YPR068C	YPR068C
IWR1	YDL115C	YDL115C	YDL115C
BCK2	YER167W	YER167W	YER167W
ADH4	YGL256W	YGL256W	YGL256W
YMR147W	YMR147W	YMR147W	YMR147W
RBS1	YDL189W	YDL189W	YDL189W
FAS2	YPL231W	YPL231W	YPL231W
THP3	YPR045C	YPR045C	YPR045C
PPX1	YHR201C	YHR201C	YHR201C
NUP170	YBL079W	YBL079W	YBL079W
RPL8B	YLL045C	YLL045C	YLL045C
APS2	YJR058C	YJR058C	YJR058C
ALG11	YNL048W	YNL048W	YNL048W
FAD1	YDL045C	YDL045C	YDL045C
UTP11	YKL099C	YKL099C	YKL099C
HRT1	YOL133W	YOL133W	YOL133W
TFB3	YDR460W	YDR460W	YDR460W
RRP1	YDR087C	YDR087C	YDR087C
ICL2	YPR006C	YPR006C	YPR006C
PMT4	YJR143C	YJR143C	YJR143C
YMR001C-A	YMR001C-A	YMR001C-A	YMR001C-A
NDT80	YHR124W	YHR124W	YHR124W
SRP72	YPL210C	YPL210C	YPL210C
SNF6	YHL025W	YHL025W	YHL025W
YGR130C	YGR130C	YGR130C	YGR130C
YEL1	YBL060W	YBL060W	YBL060W
PNS1	YOR161C	YOR161C	YOR161C
SSA4	YER103W	YER103W	YER103W
SED4	YCR067C	YCR067C	YCR067C
TSC11	YER093C	YER093C	YER093C
RSC1	YGR056W	YGR056W	YGR056W
MED7	YOL135C	YOL135C	YOL135C
FHN1	YGR131W	YGR131W	YGR131W
YGL007C-A	YGL007C-A	YGL007C-A	YGL007C-A
LCB5	YLR260W	YLR260W	YLR260W
ADE2	YOR128C	YOR128C	YOR128C
ARP3	YJR065C	YJR065C	YJR065C
GET1	YGL020C	YGL020C	YGL020C
YLR222C-A	YLR222C-A	YLR222C-A	YLR222C-A
TCB1	YOR086C	YOR086C	YOR086C
CBP1	YJL209W	YJL209W	YJL209W
PRP42	YDR235W	YDR235W	YDR235W
YMR173W-A	YMR173W-A	YMR173W-A	YMR173W-A
INA1	YLR413W	YLR413W	YLR413W
SOG2	YOR353C	YOR353C	YOR353C
YTP1	YNL237W	YNL237W	YNL237W
RFC5	YBR087W	YBR087W	YBR087W
DOA1	YKL213C	YKL213C	YKL213C
CRN1	YLR429W	YLR429W	YLR429W
YJR157W	YJR157W	YJR157W	YJR157W
UBP11	YKR098C	YKR098C	YKR098C
ELF1	YKL160W	YKL160W	YKL160W
YGL242C	YGL242C	YGL242C	YGL242C
FDC1	YDR539W	YDR539W	YDR539W
YBR298C-A	YBR298C-A	YBR298C-A	YBR298C-A
OSH7	YHR001W	YHR001W	YHR001W
SHH3	YMR118C	YMR118C	YMR118C
CLB5	YPR120C	YPR120C	YPR120C
RRP15	YPR143W	YPR143W	YPR143W
HHF1	YBR009C	YBR009C	YBR009C
SRY1	YKL218C	YKL218C	YKL218C
NNF1	YJR112W	YJR112W	YJR112W
CIN5	YOR028C	YOR028C	YOR028C
SNA4	YDL123W	YDL123W	YDL123W
YBL065W	YBL065W	YBL065W	YBL065W
RPS11B	YBR048W	YBR048W	YBR048W
MTO1	YGL236C	YGL236C	YGL236C
SUL1	YBR294W	YBR294W	YBR294W
YLR407W	YLR407W	YLR407W	YLR407W
YIL068W-A	YIL068W-A	YIL068W-A	YIL068W-A
RNH203	YLR154C	YLR154C	YLR154C
YGR269W	YGR269W	YGR269W	YGR269W
YBR174C	YBR174C	YBR174C	YBR174C
MTH1	YDR277C	YDR277C	YDR277C
PBP4	YDL053C	YDL053C	YDL053C
YLR271W	YLR271W	YLR271W	YLR271W
PSD1	YNL169C	YNL169C	YNL169C
MPA43	YNL249C	YNL249C	YNL249C
YKL063C	YKL063C	YKL063C	YKL063C
KEI1	YDR367W	YDR367W	YDR367W
YKL066W	YKL066W	YKL066W	YKL066W
YIL152W	YIL152W	YIL152W	YIL152W
ECM11	YDR446W	YDR446W	YDR446W
YLR157C-B	YLR157C-B	YLR157C-B	YLR157C-B
UTP18	YJL069C	YJL069C	YJL069C
ERV14	YGL054C	YGL054C	YGL054C
GON7	YJL184W	YJL184W	YJL184W
DUS4	YLR405W	YLR405W	YLR405W
APA2	YDR530C	YDR530C	YDR530C
EAR1	YMR171C	YMR171C	YMR171C
RGC1	YPR115W	YPR115W	YPR115W
GLG1	YKR058W	YKR058W	YKR058W
SPC34	YKR037C	YKR037C	YKR037C
ATP14	YLR295C	YLR295C	YLR295C
KHA1	YJL094C	YJL094C	YJL094C
SDH3	YKL141W	YKL141W	YKL141W
SNU13	YEL026W	YEL026W	YEL026W
RNH201	YNL072W	YNL072W	YNL072W
PMT2	YAL023C	YAL023C	YAL023C
MAK16	YAL025C	YAL025C	YAL025C
MSS2	YDL107W	YDL107W	YDL107W
PEX17	YNL214W	YNL214W	YNL214W
RPL7A	YGL076C	YGL076C	YGL076C
COG3	YER157W	YER157W	YER157W
ATG4	YNL223W	YNL223W	YNL223W
YLR410W-A	YLR410W-A	YLR410W-A	YLR410W-A
YIL100W	YIL100W	YIL100W	YIL100W
YLR466C-A	YLR466C-A	YLR466C-A	YLR466C-A
CNE1	YAL058W	YAL058W	YAL058W
SNO4	YMR322C	YMR322C	YMR322C
PGU1	YJR153W	YJR153W	YJR153W
ERV41	YML067C	YML067C	YML067C
MRPL40	YPL173W	YPL173W	YPL173W
GPM1	YKL152C	YKL152C	YKL152C
MSB4	YOL112W	YOL112W	YOL112W
YDR464C-A	YDR464C-A	YDR464C-A	YDR464C-A
COQ8	YGL119W	YGL119W	YGL119W
SIN4	YNL236W	YNL236W	YNL236W
PHB1	YGR132C	YGR132C	YGR132C
GIM4	YEL003W	YEL003W	YEL003W
IRS4	YKR019C	YKR019C	YKR019C
FMP23	YBR047W	YBR047W	YBR047W
YHR193C-A	YHR193C-A	YHR193C-A	YHR193C-A
ERG11	YHR007C	YHR007C	YHR007C
GCN20	YFR009W	YFR009W	YFR009W
IRC5	YFR038W	YFR038W	YFR038W
MRT4	YKL009W	YKL009W	YKL009W
IOC4	YMR044W	YMR044W	YMR044W
YLR157W-D	YLR157W-D	YLR157W-D	YLR157W-D
ATP2	YJR121W	YJR121W	YJR121W
ADE1	YAR015W	YAR015W	YAR015W
RRT7	YLL030C	YLL030C	YLL030C
NOP10	YHR072W-A	YHR072W-A	YHR072W-A
MRPS28	YDR337W	YDR337W	YDR337W
YGL041C	YGL041C	YGL041C	YGL041C
CBF2	YGR140W	YGR140W	YGR140W
ERG29	YMR134W	YMR134W	YMR134W
KRE33	YNL132W	YNL132W	YNL132W
YPL216W	YPL216W	YPL216W	YPL216W
YOR062C	YOR062C	YOR062C	YOR062C
PGA2	YNL149C	YNL149C	YNL149C
HOM2	YDR158W	YDR158W	YDR158W
PHO89	YBR296C	YBR296C	YBR296C
YLR159W	YLR159W	YLR159W	YLR159W
TIM21	YGR033C	YGR033C	YGR033C
UBC11	YOR339C	YOR339C	YOR339C
NTE1	YML059C	YML059C	YML059C
APT1	YML022W	YML022W	YML022W
SMC4	YLR086W	YLR086W	YLR086W
PBA1	YLR199C	YLR199C	YLR199C
VMA11	YPL234C	YPL234C	YPL234C
DEG1	YFL001W	YFL001W	YFL001W
MAC1	YMR021C	YMR021C	YMR021C
TMA22	YJR014W	YJR014W	YJR014W
STU1	YBL034C	YBL034C	YBL034C
PHO87	YCR037C	YCR037C	YCR037C
GAP1	YKR039W	YKR039W	YKR039W
API2	YDR525W	YDR525W	YDR525W
YIR007W	YIR007W	YIR007W	YIR007W
YDL050C	YDL050C	YDL050C	YDL050C
YOR032W-A	YOR032W-A	YOR032W-A	YOR032W-A
YNL171C	YNL171C	YNL171C	YNL171C
YDR003W-A	YDR003W-A	YDR003W-A	YDR003W-A
SMY1	YKL079W	YKL079W	YKL079W
YGR038C-B	YGR038C-B	YGR038C-B	YGR038C-B
BPT1	YLL015W	YLL015W	YLL015W
ECM31	YBR176W	YBR176W	YBR176W
MCR1	YKL150W	YKL150W	YKL150W
YPR076W	YPR076W	YPR076W	YPR076W
MHF2	YDL160C-A	YDL160C-A	YDL160C-A
SIR4	YDR227W	YDR227W	YDR227W
YDL086C-A	YDL086C-A	YDL086C-A	YDL086C-A
YDR187C	YDR187C	YDR187C	YDR187C
YDR336W	YDR336W	YDR336W	YDR336W
SSS1	YDR086C	YDR086C	YDR086C
CRD1	YDL142C	YDL142C	YDL142C
ASI2	YNL159C	YNL159C	YNL159C
MTC4	YBR255W	YBR255W	YBR255W
EBP2	YKL172W	YKL172W	YKL172W
SPI1	YER150W	YER150W	YER150W
YMR057C	YMR057C	YMR057C	YMR057C
YDR327W	YDR327W	YDR327W	YDR327W
RGD2	YFL047W	YFL047W	YFL047W
OSH6	YKR003W	YKR003W	YKR003W
YNK1	YKL067W	YKL067W	YKL067W
YPL071C	YPL071C	YPL071C	YPL071C
TAF13	YML098W	YML098W	YML098W
YRB1	YDR002W	YDR002W	YDR002W
RPS9A	YPL081W	YPL081W	YPL081W
HYR1	YIR037W	YIR037W	YIR037W
TMS1	YDR105C	YDR105C	YDR105C
YLR050C	YLR050C	YLR050C	YLR050C
MSS1	YMR023C	YMR023C	YMR023C
HPA2	YPR193C	YPR193C	YPR193C
SDS23	YGL056C	YGL056C	YGL056C
YBR071W	YBR071W	YBR071W	YBR071W
SNQ2	YDR011W	YDR011W	YDR011W
RRN11	YML043C	YML043C	YML043C
ASH1	YKL185W	YKL185W	YKL185W
YPT7	YML001W	YML001W	YML001W
YOR314W-A	YOR314W-A	YOR314W-A	YOR314W-A
RPS29B	YDL061C	YDL061C	YDL061C
ECM33	YBR078W	YBR078W	YBR078W
RPS16B	YDL083C	YDL083C	YDL083C
OPI9	YLR338W	YLR338W	YLR338W
YHL050C	YHL050C	YHL050C	YHL050C
CCC1	YLR220W	YLR220W	YLR220W
SGO1	YOR073W	YOR073W	YOR073W
MET12	YPL023C	YPL023C	YPL023C
NSI1	YDR026C	YDR026C	YDR026C
EXG2	YDR261C	YDR261C	YDR261C
SWP1	YMR149W	YMR149W	YMR149W
MRC1	YCL061C	YCL061C	YCL061C
FRS2	YFL022C	YFL022C	YFL022C
ERP2	YAL007C	YAL007C	YAL007C
BCY1	YIL033C	YIL033C	YIL033C
YIL001W	YIL001W	YIL001W	YIL001W
RPS28A	YOR167C	YOR167C	YOR167C
YDL027C	YDL027C	YDL027C	YDL027C
IME4	YGL192W	YGL192W	YGL192W
CRC1	YOR100C	YOR100C	YOR100C
NSE3	YDR288W	YDR288W	YDR288W
IST3	YIR005W	YIR005W	YIR005W
IRC24	YIR036C	YIR036C	YIR036C
SPS18	YNL204C	YNL204C	YNL204C
MIX23	YBL107C	YBL107C	YBL107C
RRT1	YBL048W	YBL048W	YBL048W
NFT1	YKR103W	YKR103W	YKR103W
HEM3	YDL205C	YDL205C	YDL205C
MNL1	YHR204W	YHR204W	YHR204W
YJL032W	YJL032W	YJL032W	YJL032W
ROG1	YGL144C	YGL144C	YGL144C
TKL2	YBR117C	YBR117C	YBR117C
POL30	YBR088C	YBR088C	YBR088C
YFL042C	YFL042C	YFL042C	YFL042C
YFR006W	YFR006W	YFR006W	YFR006W
TOS6	YNL300W	YNL300W	YNL300W
ATG31	YDR022C	YDR022C	YDR022C
YPL108W	YPL108W	YPL108W	YPL108W
LOS1	YKL205W	YKL205W	YKL205W
CMK2	YOL016C	YOL016C	YOL016C
NCP1	YHR042W	YHR042W	YHR042W
AIM44	YPL158C	YPL158C	YPL158C
PDH1	YPR002W	YPR002W	YPR002W
YFR009W-A	YFR009W-A	YFR009W-A	YFR009W-A
YLR366W	YLR366W	YLR366W	YLR366W
SEG2	YKL105C	YKL105C	YKL105C
OAZ1	YPL052W	YPL052W	YPL052W
YDR261C-D	YDR261C-D	YDR261C-D	YDR261C-D
YBR241C	YBR241C	YBR241C	YBR241C
NUP116	YMR047C	YMR047C	YMR047C
IRC13	YOR235W	YOR235W	YOR235W
GTF1	YGR102C	YGR102C	YGR102C
RPS26B	YER131W	YER131W	YER131W
YBR056W-A	YBR056W-A	YBR056W-A	YBR056W-A
MSB3	YNL293W	YNL293W	YNL293W
SMA1	YPL027W	YPL027W	YPL027W
YDR209C	YDR209C	YDR209C	YDR209C
NCA2	YPR155C	YPR155C	YPR155C
TRM112	YNR046W	YNR046W	YNR046W
CUP9	YPL177C	YPL177C	YPL177C
CDC3	YLR314C	YLR314C	YLR314C
YOR248W	YOR248W	YOR248W	YOR248W
ARC19	YKL013C	YKL013C	YKL013C
YJL136W-A	YJL136W-A	YJL136W-A	YJL136W-A
YMR315W-A	YMR315W-A	YMR315W-A	YMR315W-A
Q0017	Q0017	Q0017	Q0017
YNR066C	YNR066C	YNR066C	YNR066C
YLL044W	YLL044W	YLL044W	YLL044W
PET122	YER153C	YER153C	YER153C
PET8	YNL003C	YNL003C	YNL003C
YAR035C-A	YAR035C-A	YAR035C-A	YAR035C-A
PET9	YBL030C	YBL030C	YBL030C
DBP9	YLR276C	YLR276C	YLR276C
HOL1	YNR055C	YNR055C	YNR055C
CLB3	YDL155W	YDL155W	YDL155W
YDR455C	YDR455C	YDR455C	YDR455C
VPS28	YPL065W	YPL065W	YPL065W
UAF30	YOR295W	YOR295W	YOR295W
YSA1	YBR111C	YBR111C	YBR111C
VMA21	YGR105W	YGR105W	YGR105W
YJR027W	YJR027W	YJR027W	YJR027W
NUP82	YJL061W	YJL061W	YJL061W
YGR066C	YGR066C	YGR066C	YGR066C
YHR182C-A	YHR182C-A	YHR182C-A	YHR182C-A
PCP1	YGR101W	YGR101W	YGR101W
OPT1	YJL212C	YJL212C	YJL212C
ALG8	YOR067C	YOR067C	YOR067C
OSW7	YFR039C	YFR039C	YFR039C
FAU1	YER183C	YER183C	YER183C
SPO1	YNL012W	YNL012W	YNL012W
YER172C-A	YER172C-A	YER172C-A	YER172C-A
APD1	YBR151W	YBR151W	YBR151W
SEN2	YLR105C	YLR105C	YLR105C
GET3	YDL100C	YDL100C	YDL100C
YOL163W	YOL163W	YOL163W	YOL163W
CTK2	YJL006C	YJL006C	YJL006C
CFT1	YDR301W	YDR301W	YDR301W
YGR250C	YGR250C	YGR250C	YGR250C
ARA2	YMR041C	YMR041C	YMR041C
SDH7	YDR511W	YDR511W	YDR511W
YLR460C	YLR460C	YLR460C	YLR460C
YPR011C	YPR011C	YPR011C	YPR011C
THS1	YIL078W	YIL078W	YIL078W
YDL032W	YDL032W	YDL032W	YDL032W
NOG2	YNR053C	YNR053C	YNR053C
TED1	YIL039W	YIL039W	YIL039W
PAA1	YDR071C	YDR071C	YDR071C
PRP11	YDL043C	YDL043C	YDL043C
BNA6	YFR047C	YFR047C	YFR047C
ADP1	YCR011C	YCR011C	YCR011C
PAT1	YCR077C	YCR077C	YCR077C
CUE2	YKL090W	YKL090W	YKL090W
PRP21	YJL203W	YJL203W	YJL203W
RRI2	YOL117W	YOL117W	YOL117W
SPS100	YHR139C	YHR139C	YHR139C
YGL081W	YGL081W	YGL081W	YGL081W
SDH4	YDR178W	YDR178W	YDR178W
PDR10	YOR328W	YOR328W	YOR328W
MMP1	YLL061W	YLL061W	YLL061W
COR1	YBL045C	YBL045C	YBL045C
YLR149C	YLR149C	YLR149C	YLR149C
HRD3	YLR207W	YLR207W	YLR207W
ERG12	YMR208W	YMR208W	YMR208W
AKR2	YOR034C	YOR034C	YOR034C
YLR041W	YLR041W	YLR041W	YLR041W
DIF1	YLR437C	YLR437C	YLR437C
ARE2	YNR019W	YNR019W	YNR019W
RVB2	YPL235W	YPL235W	YPL235W
MUD1	YBR119W	YBR119W	YBR119W
YCL020W	YCL020W	YCL020W	YCL020W
WWM1	YFL010C	YFL010C	YFL010C
MOT2	YER068W	YER068W	YER068W
SPO7	YAL009W	YAL009W	YAL009W
SDC1	YDR469W	YDR469W	YDR469W
ATG19	YOL082W	YOL082W	YOL082W
YAE1	YJR067C	YJR067C	YJR067C
DYN2	YDR424C	YDR424C	YDR424C
NEW1	YPL226W	YPL226W	YPL226W
NIC96	YFR002W	YFR002W	YFR002W
CRP1	YHR146W	YHR146W	YHR146W
YAR023C	YAR023C	YAR023C	YAR023C
IGD1	YFR017C	YFR017C	YFR017C
CYT1	YOR065W	YOR065W	YOR065W
YHL030W-A	YHL030W-A	YHL030W-A	YHL030W-A
TFB2	YPL122C	YPL122C	YPL122C
YPL222C-A	YPL222C-A	YPL222C-A	YPL222C-A
PIG2	YIL045W	YIL045W	YIL045W
YGL072C	YGL072C	YGL072C	YGL072C
YER186C	YER186C	YER186C	YER186C
AUS1	YOR011W	YOR011W	YOR011W
GPG1	YGL121C	YGL121C	YGL121C
YFR034W-A	YFR034W-A	YFR034W-A	YFR034W-A
HIR2	YOR038C	YOR038C	YOR038C
YIL021C-A	YIL021C-A	YIL021C-A	YIL021C-A
DPH1	YIL103W	YIL103W	YIL103W
BUD23	YCR047C	YCR047C	YCR047C
ESS1	YJR017C	YJR017C	YJR017C
NAP1	YKR048C	YKR048C	YKR048C
YMR099C	YMR099C	YMR099C	YMR099C
YOL085W-A	YOL085W-A	YOL085W-A	YOL085W-A
PIS1	YPR113W	YPR113W	YPR113W
YDL022C-A	YDL022C-A	YDL022C-A	YDL022C-A
COG2	YGR120C	YGR120C	YGR120C
CAD1	YDR423C	YDR423C	YDR423C
MMR1	YLR190W	YLR190W	YLR190W
TAF3	YPL011C	YPL011C	YPL011C
SAC1	YKL212W	YKL212W	YKL212W
AMS1	YGL156W	YGL156W	YGL156W
AIM7	YDR063W	YDR063W	YDR063W
MOT1	YPL082C	YPL082C	YPL082C
ECM29	YHL030W	YHL030W	YHL030W
YLR419W	YLR419W	YLR419W	YLR419W
MIH1	YMR036C	YMR036C	YMR036C
SAS5	YOR213C	YOR213C	YOR213C
YPQ2	YDR352W	YDR352W	YDR352W
YPR137C-A	YPR137C-A	YPR137C-A	YPR137C-A
YCR038W-A	YCR038W-A	YCR038W-A	YCR038W-A
YCR025C	YCR025C	YCR025C	YCR025C
LDB7	YBL006C	YBL006C	YBL006C
